scoringPeriodId,Player,Position,Team,playerrosterslot,Actual,Predicted,ActualMinusPredicted,SlottedPosition,Starter
3,Marvin Jones Jr.,Wide Receiver,Team_Ward,20,22.1,11.5506366405,10.549363359500001,Bench,Bench
4,Marvin Jones Jr.,Wide Receiver,Team_Ward,23,10.7,13.391757283199999,-2.6917572831999994,Flex,Starter
5,Marvin Jones Jr.,Wide Receiver,Team_Ward,20,NA,0,NA,Bench,Bench
6,Marvin Jones Jr.,Wide Receiver,Team_Ward,20,3.7,11.9768596991,-8.276859699100001,Bench,Bench
7,Marvin Jones Jr.,Wide Receiver,Team_Ward,20,43.3,11.1984264431,32.10157355689999,Bench,Bench
8,Marvin Jones Jr.,Wide Receiver,Team_Ward,20,6.2,13.209392612600002,-7.009392612600002,Bench,Bench
9,Marvin Jones Jr.,Wide Receiver,Team_Ward,4,26.6,13.6316940144,12.9683059856,Wide Receiver,Starter
10,Marvin Jones Jr.,Wide Receiver,Team_Ward,20,12.7,11.275986017700003,1.4240139822999964,Bench,Bench
11,Marvin Jones Jr.,Wide Receiver,Team_Ward,23,19.9,10.3840821031,9.515917896899998,Flex,Starter
12,Marvin Jones Jr.,Wide Receiver,Team_Ward,20,9.600000000000001,11.245598566899998,-1.6455985668999968,Bench,Bench
13,Marvin Jones Jr.,Wide Receiver,Team_Ward,20,13,11.971376764399999,1.0286232356000014,Bench,Bench
1,Mason Crosby,Kicker,'R'm Chair_Quarterback,17,4,7.144209336,-3.1442093360000003,Kicker,Starter
2,Mason Crosby,Kicker,'R'm Chair_Quarterback,17,3,8.377835285000002,-5.3778352850000015,Kicker,Starter
3,Mason Crosby,Kicker,'R'm Chair_Quarterback,17,10,8.37093328,1.6290667200000009,Kicker,Starter
4,Mason Crosby,Kicker,'R'm Chair_Quarterback,17,9,8.480186497,0.519813503,Kicker,Starter
5,Mason Crosby,Kicker,'R'm Chair_Quarterback,17,10,7.623754829000001,2.376245170999999,Kicker,Starter
6,Mason Crosby,Kicker,'R'm Chair_Quarterback,17,12,8.057959725,3.942040275,Kicker,Starter
7,Mason Crosby,Kicker,'R'm Chair_Quarterback,17,6,7.982477934,-1.9824779340000003,Kicker,Starter
8,Mason Crosby,Kicker,'R'm Chair_Quarterback,17,7,6.876467088000001,0.12353291199999905,Kicker,Starter
9,Mason Crosby,Kicker,'R'm Chair_Quarterback,17,5,6.745983984,-1.7459839840000004,Kicker,Starter
10,Mason Crosby,Kicker,'R'm Chair_Quarterback,17,7,7.801023117,-0.8010231169999997,Kicker,Starter
1,Matt Breida,Running Back,The_Chief,20,3.7,10.676773924999999,-6.976773924999999,Bench,Bench
2,Matt Breida,Running Back,The_Chief,20,14.200000000000001,12.74031163,1.4596883700000003,Bench,Bench
3,Matt Breida,Running Back,The_Chief,20,10.8,10.229950148,0.5700498520000004,Bench,Bench
4,Matt Breida,Running Back,The_Chief,20,NA,0,NA,Bench,Bench
5,Matt Breida,Running Back,The_Chief,20,27.9,9.081134225000003,18.818865774999995,Bench,Bench
6,Matt Breida,Running Back,The_Chief,20,10.3,10.700354124999999,-0.400354124999998,Bench,Bench
7,Matt Breida,Running Back,The_Chief,20,4.6,11.168404674,-6.568404674,Bench,Bench
8,Matt Breida,Running Back,The_Chief,20,6,10.639176054000002,-4.639176054000002,Bench,Bench
9,Matt Breida,Running Back,The_Chief,20,11.200000000000001,10.646831970000001,0.5531680300000001,Bench,Bench
10,Matt Breida,Running Back,The_Chief,20,4.5,10.841334137000002,-6.341334137000002,Bench,Bench
11,Matt Breida,Running Back,The_Chief,20,0,0,0,Bench,Bench
1,Matt Bryant,Kicker,NA,NA,0,8.141837853,-8.141837853,NA,Starter
2,Matt Bryant,Kicker,Dallas_The boys,17,7,9.31493618,-2.31493618,Kicker,Starter
3,Matt Bryant,Kicker,NA,NA,6,7.610205950000001,-1.610205950000001,NA,Starter
4,Matt Bryant,Kicker,Philly_Chapmaniacs,17,4,8.281122385,-4.281122385,Kicker,Starter
4,Matt Gay,Kicker,NA,NA,15,7.983042709,7.016957291,NA,Starter
5,Matt Gay,Kicker,Compute _This!,17,7,8.781067732999999,-1.7810677329999987,Kicker,Starter
6,Matt Gay,Kicker,Compute _This!,17,6,8.174912115,-2.1749121149999997,Kicker,Starter
7,Matt Gay,Kicker,Compute _This!,20,NA,0,NA,Bench,Bench
8,Matt Gay,Kicker,Compute _This!,17,10,8.532564448,1.4674355519999995,Kicker,Starter
9,Matt Gay,Kicker,Compute _This!,17,11,8.546233102,2.4537668979999996,Kicker,Starter
10,Matt Gay,Kicker,Compute _This!,17,14,8.708372936000002,5.291627063999998,Kicker,Starter
11,Matt Gay,Kicker,Compute _This!,17,7,8.086054456000001,-1.0860544560000012,Kicker,Starter
12,Matt Gay,Kicker,Compute _This!,17,5,9.203145518,-4.2031455179999995,Kicker,Starter
13,Matt Gay,Kicker,Philly_Chapmaniacs,17,8,8.551628639999999,-0.5516286399999988,Kicker,Starter
1,Matt Prater,Kicker,The_Plainsmen,20,11,7.064006472999999,3.935993527000001,Bench,Bench
2,Matt Prater,Kicker,The_Plainsmen,20,0,8.73888815,-8.73888815,Bench,Bench
3,Matt Prater,Kicker,The_Plainsmen,20,8,6.551652982,1.4483470179999998,Bench,Bench
4,Matt Prater,Kicker,The_Plainsmen,20,15,8.48260273,6.51739727,Bench,Bench
5,Matt Prater,Kicker,The_Plainsmen,20,NA,0,NA,Bench,Bench
6,Matt Prater,Kicker,The_Plainsmen,20,21,6.536977701,14.463022299,Bench,Bench
7,Matt Prater,Kicker,The_Plainsmen,20,7,9.135283318,-2.135283318000001,Bench,Bench
8,Matt Prater,Kicker,The_Plainsmen,20,8,9.333824158,-1.3338241580000005,Bench,Bench
9,Matt Prater,Kicker,The_Plainsmen,17,6,8.534722131,-2.5347221310000005,Kicker,Starter
10,Matt Prater,Kicker,The_Plainsmen,20,9,4.9755898,4.0244102,Bench,Bench
11,Matt Prater,Kicker,The_Plainsmen,20,3,6.047264224,-3.047264224,Bench,Bench
12,Matt Prater,Kicker,The_Plainsmen,20,10,6.879353029000001,3.1206469709999993,Bench,Bench
13,Matt Prater,Kicker,The_Plainsmen,20,8,6.616003678,1.3839963219999998,Bench,Bench
1,Matt Ryan,Quarterback,Palindrome_Tikkit,0,18.560000000000002,17.5558978004,1.004102199600002,Quarterback,Starter
2,Matt Ryan,Quarterback,Palindrome_Tikkit,0,19.1,19.2581800994,-0.1581800993999991,Quarterback,Starter
3,Matt Ryan,Quarterback,Palindrome_Tikkit,0,22.46,17.8771507141,4.5828492859,Quarterback,Starter
4,Matt Ryan,Quarterback,Palindrome_Tikkit,0,15.680000000000001,18.5147790756,-2.8347790755999984,Quarterback,Starter
5,Matt Ryan,Quarterback,Palindrome_Tikkit,0,31.9,19.1090793467,12.790920653299999,Quarterback,Starter
6,Matt Ryan,Quarterback,Palindrome_Tikkit,0,30.939999999999998,19.9102681713,11.029731828699997,Quarterback,Starter
7,Matt Ryan,Quarterback,Palindrome_Tikkit,20,2.5600000000000005,21.4411947632,-18.8811947632,Bench,Bench
8,Matt Ryan,Quarterback,Palindrome_Tikkit,20,0,0,0,Bench,Bench
9,Matt Ryan,Quarterback,Palindrome_Tikkit,20,NA,0,NA,Bench,Bench
10,Matt Ryan,Quarterback,Palindrome_Tikkit,20,14.58,19.405047307799997,-4.825047307799997,Bench,Bench
11,Matt Ryan,Quarterback,Palindrome_Tikkit,20,16.439999999999998,18.543004669600002,-2.103004669600004,Bench,Bench
12,Matt Ryan,Quarterback,Palindrome_Tikkit,0,7.64,21.2573327047,-13.6173327047,Quarterback,Starter
13,Matt Ryan,Quarterback,Palindrome_Tikkit,20,16.58,15.7675409289,0.8124590710999975,Bench,Bench
3,Matthew Stafford,Quarterback,NA,NA,12.14,15.5174530709,-3.3774530708999997,NA,Starter
4,Matthew Stafford,Quarterback,The OBJective_Functions,0,23.44,18.6287585534,4.8112414466,Quarterback,Starter
7,Matthew Stafford,Quarterback,NA,NA,28.560000000000002,15.638037352000001,12.921962648000001,NA,Starter
8,Matthew Stafford,Quarterback,The OBJective_Functions,0,23.38,19.441027143200003,3.938972856799996,Quarterback,Starter
9,Matthew Stafford,Quarterback,The OBJective_Functions,0,24.840000000000003,20.6152091087,4.224790891300003,Quarterback,Starter
1,Melvin Gordon,Running Back,Philly_Chapmaniacs,20,0,0,0,Bench,Bench
2,Melvin Gordon,Running Back,Compute _This!,21,0,0,0,IR,Bench
3,Melvin Gordon,Running Back,Compute _This!,21,0,0,0,IR,Bench
4,Melvin Gordon,Running Back,Compute _This!,20,0,6.227891411,-6.227891411,Bench,Bench
5,Melvin Gordon,Running Back,Compute _This!,20,7.8,12.506399989999997,-4.706399989999997,Bench,Bench
6,Melvin Gordon,Running Back,Compute _This!,20,7.8,16.331665526000002,-8.531665526000001,Bench,Bench
7,Melvin Gordon,Running Back,Compute _This!,23,8.899999999999999,14.326273667,-5.426273667000002,Flex,Starter
8,Melvin Gordon,Running Back,Compute _This!,23,11.4,13.645783127000001,-2.245783127000001,Flex,Starter
9,Melvin Gordon,Running Back,Compute _This!,20,25.9,12.337766820000004,13.562233179999994,Bench,Bench
10,Melvin Gordon,Running Back,Compute _This!,20,20.3,15.645364736000001,4.6546352639999995,Bench,Bench
11,Melvin Gordon,Running Back,Compute _This!,23,12,15.635009382000002,-3.6350093820000016,Flex,Starter
12,Melvin Gordon,Running Back,Compute _This!,20,NA,0,NA,Bench,Bench
13,Melvin Gordon,Running Back,Compute _This!,20,13,13.848774338,-0.8487743380000001,Bench,Bench
1,Michael Badgley,Kicker,Dallas_The boys,17,0,0,0,Kicker,Starter
8,Michael Badgley,Kicker,NA,NA,0,0,0,NA,Starter
9,Michael Badgley,Kicker,Analysis_Paralysis,20,15,8.26367081,6.736329189999999,Bench,Bench
10,Michael Badgley,Kicker,Analysis_Paralysis,20,6,8.684427459,-2.684427459,Bench,Bench
11,Michael Badgley,Kicker,Analysis_Paralysis,20,9,8.645711783000001,0.3542882169999988,Bench,Bench
12,Michael Badgley,Kicker,Analysis_Paralysis,20,NA,0,NA,Bench,Bench
13,Michael Badgley,Kicker,Analysis_Paralysis,20,8,7.431347545,0.5686524549999996,Bench,Bench
1,Michael Gallup,Wide Receiver,NA,NA,22.8,10.025585721,12.774414279,NA,Starter
2,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,4,12.8,10.320334534999999,2.479665465000002,Wide Receiver,Starter
3,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,20,0,0,0,Bench,Bench
4,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,20,0,0,0,Bench,Bench
5,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,20,24.3,11.5048675,12.795132500000001,Bench,Bench
6,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,4,8.8,12.660623426,-3.860623426,Wide Receiver,Starter
7,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,23,6.4,12.917122705999999,-6.5171227059999985,Flex,Starter
8,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,20,NA,0,NA,Bench,Bench
9,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,20,11.3,12.380341633,-1.0803416329999997,Bench,Bench
10,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,20,17.6,11.913754513,5.686245487000001,Bench,Bench
11,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,20,23.8,12.68140825,11.11859175,Bench,Bench
12,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,20,9.5,11.572127759999999,-2.072127759999999,Bench,Bench
13,Michael Gallup,Wide Receiver,Philly_Chapmaniacs,20,9.3,11.633855017,-2.3338550169999994,Bench,Bench
1,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,22.3,18.515716792000003,3.784283207999998,Wide Receiver,Starter
2,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,18.9,18.462936074,0.4370639259999969,Wide Receiver,Starter
3,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,16.4,17.343312115,-0.9433121150000012,Wide Receiver,Starter
4,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,18.5,17.084980538,1.415019462,Wide Receiver,Starter
5,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,41.2,17.112046895000002,24.087953105,Wide Receiver,Starter
6,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,16.9,19.597396164000003,-2.697396164000004,Wide Receiver,Starter
7,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,22.1,21.050008609000002,1.049991390999999,Wide Receiver,Starter
8,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,27.300000000000004,22.333718673,4.966281327000004,Wide Receiver,Starter
9,Michael Thomas,Wide Receiver,Palindrome_Tikkit,20,NA,0,NA,Bench,Bench
10,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,28.200000000000003,23.244154286000004,4.955845713999999,Wide Receiver,Starter
11,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,25.4,25.473110494000004,-0.07311049400000513,Wide Receiver,Starter
12,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,26.1,22.661135357000003,3.4388646429999987,Wide Receiver,Starter
13,Michael Thomas,Wide Receiver,Palindrome_Tikkit,4,10.8,25.129776874,-14.329776874,Wide Receiver,Starter
1,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,4.800000000000001,15.970178675,-11.170178674999999,Wide Receiver,Starter
2,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,10.100000000000001,14.019683288,-3.919683287999998,Wide Receiver,Starter
3,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,45,13.524683468000001,31.475316532,Wide Receiver,Starter
4,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,18.9,15.360262644,3.539737355999998,Wide Receiver,Starter
5,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,0,16.000220773,-16.000220773,Wide Receiver,Starter
6,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,20.6,14.085996134000002,6.5140038659999995,Wide Receiver,Starter
7,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,20,NA,0,NA,Bench,Bench
8,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,42.8,15.460323177000001,27.339676822999998,Wide Receiver,Starter
9,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,36,17.164379258,18.835620742,Wide Receiver,Starter
10,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,12.200000000000001,19.133830650999997,-6.933830650999996,Wide Receiver,Starter
11,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,10.9,16.669812354,-5.769812354000001,Wide Receiver,Starter
12,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,9,18.965844048000005,-9.965844048000005,Wide Receiver,Starter
13,Mike Evans,Wide Receiver,'R'm Chair_Quarterback,4,9.3,17.61485171,-8.31485171,Wide Receiver,Starter
7,Mike Nugent,Kicker,NA,NA,7,7.3070558310000004,-0.30705583100000045,NA,Starter
8,Mike Nugent,Kicker,Team_Ward,17,7,8.127340296,-1.1273402959999999,Kicker,Starter
9,Mike Nugent,Kicker,Team_Ward,20,0,0,0,Bench,Bench
10,Mike Nugent,Kicker,Team_Ward,20,NA,0,NA,Bench,Bench
11,Mike Nugent,Kicker,Team_Ward,20,NA,0,NA,Bench,Bench
1,Mike Williams,Wide Receiver,Team_Ward,20,4.9,12.6707992318,-7.7707992318,Bench,Bench
2,Mike Williams,Wide Receiver,Team_Ward,20,11.3,9.9709293138,1.3290706862000015,Bench,Bench
3,Mike Williams,Wide Receiver,Team_Ward,20,7.5,11.876384776700002,-4.376384776700002,Bench,Bench
4,Mike Williams,Wide Receiver,Team_Ward,20,0,0,0,Bench,Bench
5,Mike Williams,Wide Receiver,Team_Ward,20,13.4,10.926985699000001,2.473014300999999,Bench,Bench
6,Mike Williams,Wide Receiver,Team_Ward,20,12.2,10.434259857599999,1.7657401424000003,Bench,Bench
7,Mike Williams,Wide Receiver,Team_Ward,4,8.7,11.5032066758,-2.8032066758000003,Wide Receiver,Starter
8,Mike Williams,Wide Receiver,Team_Ward,20,9.9,11.399369539199999,-1.4993695391999982,Bench,Bench
9,Mike Williams,Wide Receiver,Team_Ward,20,14.3,11.3527772763,2.9472227237000013,Bench,Bench
10,Mike Williams,Wide Receiver,Team_Ward,20,7.5,12.0123487254,-4.512348725400001,Bench,Bench
11,Mike Williams,Wide Receiver,Team_Ward,20,9.600000000000001,10.296448954,-0.6964489539999992,Bench,Bench
12,Mike Williams,Wide Receiver,Team_Ward,20,NA,0,NA,Bench,Bench
13,Mike Williams,Wide Receiver,Team_Ward,20,16.700000000000003,9.170365245800001,7.529634754200002,Bench,Bench
1,Miles Sanders,Running Back,Dallas_The boys,20,3.7,10.253761781,-6.5537617809999995,Bench,Bench
2,Miles Sanders,Running Back,Dallas_The boys,20,6.700000000000001,9.504738565999999,-2.8047385659999975,Bench,Bench
